stg_outlet_cd,stg_item_cd,DATE_ID,sales_qty
B,40759,2022-02-26,3.0
B,99457,2022-03-31,1.0
A,92491,2022-06-24,9.0
C,259,2022-09-23,3.0
B,6163,2022-03-31,10.0
C,23371,2022-02-20,1.0
E,93913,2022-04-30,2.0
E,117520,2022-06-21,4.0
E,96136,2022-07-17,3.284000039100647
D,45169,2022-01-25,3.0
D,94948,2022-07-10,2.0
E,1132,2022-08-25,1.0
C,1672,2022-08-11,2.0
A,4597,2022-01-24,1.0
A,12355,2022-05-07,7.0
A,41686,2022-06-13,4.0
D,23938,2022-08-04,4.0
A,118033,2022-09-25,3.0
B,46150,2022-07-10,8.0
B,27979,2022-08-16,1.0
B,104470,2022-10-09,2.0
E,9979,2022-09-12,1.0
E,111382,2022-09-21,1.0
A,120994,2022-03-28,1.0
D,120994,2022-09-02,3.0
D,120994,2022-10-02,1.0
A,45115,2022-10-09,5.0
D,110806,2022-04-24,5.0
A,1942,2022-01-31,1.0
A,43135,2022-05-16,10.0
C,114658,2022-09-01,2.0
A,40381,2022-09-13,7.0
E,110860,2022-06-02,11.0
D,93895,2022-07-11,2.0
B,116836,2022-07-29,4.0
E,120418,2022-08-29,2.0
B,123334,2022-03-02,1.0
C,91438,2022-09-01,4.0
A,95443,2022-07-05,1.0
B,115846,2022-07-20,1.0
E,105604,2022-05-05,3.0
A,42685,2022-04-08,20.0
D,111382,2022-04-30,5.0
E,232,2022-04-26,1.0
E,121039,2022-08-06,3.0
D,3283,2022-06-12,2.0
B,123730,2022-10-11,1.0
B,295,2022-06-11,2.0
D,55879,2022-06-17,3.0
C,30175,2022-03-04,1.0
B,46150,2022-07-03,4.0
D,529,2022-04-02,1.0
C,118033,2022-02-28,2.0
C,610,2022-04-04,4.0
C,11842,2022-07-10,1.0
C,25081,2022-04-18,11.0
A,23020,2022-09-13,4.0
A,10204,2022-10-10,1.0
B,117925,2022-09-19,6.0
B,122767,2022-10-17,4.0
D,42847,2022-01-27,3.0
A,100501,2022-07-15,2.0
D,232,2022-02-27,4.0
B,102769,2022-09-20,1.0
A,110806,2022-04-18,2.0
C,121174,2022-06-22,14.0
C,29653,2022-07-15,6.0
B,23938,2022-10-17,1.0
A,29941,2022-06-29,3.0
D,13003,2022-04-19,1.0
D,9925,2022-09-03,2.0
A,10105,2022-07-11,2.0
D,4930,2022-01-27,1.0
E,111868,2022-03-25,1.0
B,232,2022-04-25,2.0
B,7108,2022-09-08,2.0
B,1672,2022-09-26,3.0
D,122560,2022-08-15,1.0
E,898,2022-08-10,8.0
D,117187,2022-07-19,1.0
C,29896,2022-03-10,4.0
C,110806,2022-06-22,1.0
E,23785,2022-10-05,1.0
A,94948,2022-05-20,6.0
D,97531,2022-01-27,3.0
B,117745,2022-03-13,3.0
B,106054,2022-03-16,4.0
B,10924,2022-03-27,1.0
B,4165,2022-04-25,1.0
C,9925,2022-02-26,1.0
A,4705,2022-04-06,16.0
D,3328,2022-01-31,1.0
D,111868,2022-04-17,4.0
C,119554,2022-06-17,77.0
B,40939,2022-03-05,1.0
B,2806,2022-04-09,3.0
B,14947,2022-07-07,2.0
A,57058,2022-05-18,2.0
C,40759,2022-07-14,3.0
B,92482,2022-07-09,4.0
A,6163,2022-05-15,15.0
A,119554,2022-09-24,24.0
B,122686,2022-04-17,2.0
D,93913,2022-02-09,2.0
A,23911,2022-09-13,1.0
D,94336,2022-04-16,3.0
D,111868,2022-09-12,2.0
C,117610,2022-04-06,4.0
C,610,2022-10-17,4.0
A,94453,2022-03-02,1.0
A,122803,2022-05-04,5.0
D,120994,2022-03-31,4.0
C,3328,2022-06-11,1.0
D,101941,2022-01-25,1.0
D,14848,2022-06-05,1.0
D,40201,2022-07-09,7.0
C,110671,2022-02-26,1.0
C,111976,2022-04-11,1.0
C,110806,2022-04-18,3.0
D,119707,2022-02-05,1.0
A,6163,2022-08-04,10.0
C,107224,2022-03-01,3.0
A,102490,2022-03-17,17.66599988937378
A,76399,2022-05-03,11.0
A,259,2022-07-06,6.0
E,117925,2022-08-26,2.0
B,41488,2022-09-02,1.0
D,45421,2022-02-01,1.0
D,42658,2022-04-12,2.0
C,10654,2022-10-09,1.0
B,1681,2022-01-24,4.0
C,259,2022-08-29,1.0
B,107224,2022-06-23,1.0
D,4597,2022-03-19,1.0
B,110320,2022-01-31,3.0
B,124396,2022-04-04,1.0
C,75463,2022-02-14,1.0
B,51109,2022-04-19,2.0
D,122767,2022-08-05,14.0
D,110860,2022-09-10,1.0
D,43405,2022-10-09,1.0
A,25081,2022-09-15,2.0
B,3427,2022-08-28,6.0
C,122686,2022-02-24,5.0
B,4741,2022-07-10,2.0
A,108862,2022-07-29,2.0
C,42928,2022-03-27,2.0
C,23938,2022-05-22,4.0
B,3292,2022-03-28,1.0
B,119554,2022-01-30,4.0
B,92491,2022-07-23,1.0
B,116836,2022-08-30,4.0
D,259,2022-05-01,5.0
D,2806,2022-09-17,12.0
B,99457,2022-02-06,1.0
B,43135,2022-09-10,3.0
B,10375,2022-09-21,1.0
D,313,2022-03-31,5.0
D,122686,2022-06-05,2.0
A,25081,2022-10-17,2.0
C,23146,2022-04-17,1.0
C,1852,2022-08-18,2.0
D,110860,2022-09-06,2.0
C,94876,2022-04-22,2.0
B,95137,2022-03-28,5.0
A,13948,2022-02-10,3.0
D,41488,2022-06-08,2.0
C,107269,2022-01-29,2.0
C,1852,2022-03-02,2.0
C,880,2022-03-28,1.0
C,118033,2022-08-29,2.0
B,23785,2022-08-08,2.0
D,29896,2022-04-01,13.0
A,6163,2022-08-20,6.0
E,123307,2022-04-01,1.0
B,10366,2022-01-28,2.0
B,295,2022-04-09,3.0
D,94453,2022-04-27,1.0
D,117610,2022-10-01,4.0
A,43405,2022-03-13,1.0
B,45169,2022-04-29,7.0
C,88,2022-10-02,2.0
E,102967,2022-03-13,1.0
B,117736,2022-09-12,8.0
B,110806,2022-09-14,1.0
E,40381,2022-06-30,3.0
A,122767,2022-04-22,5.0
A,40381,2022-08-14,17.0
A,95119,2022-09-23,1.0
B,119554,2022-09-24,9.0
D,119554,2022-02-23,12.0
C,121174,2022-03-09,16.0
C,41632,2022-05-20,2.0
C,3022,2022-06-22,1.0
C,10204,2022-06-23,2.0
C,123703,2022-08-18,1.0
E,15658,2022-04-04,1.0
E,1231,2022-09-01,1.0
D,119554,2022-01-30,1.0
D,2806,2022-01-31,4.0
D,95119,2022-09-18,1.0
A,45421,2022-08-20,6.0
A,101635,2022-09-07,5.0
C,40759,2022-09-16,9.0
B,107224,2022-06-25,2.0
D,10195,2022-03-20,1.0
A,43135,2022-02-25,1.0
C,10924,2022-02-26,4.0
A,124414,2022-07-10,1.0
A,15352,2022-09-29,1.0
B,41686,2022-05-20,2.0
E,122767,2022-09-01,1.0
B,107809,2022-09-22,1.0
B,104470,2022-10-06,5.0
E,110077,2022-08-04,1.0
E,106054,2022-08-06,1.0
A,1672,2022-02-21,9.0
A,12220,2022-03-27,4.0
A,117610,2022-05-07,3.0
C,107224,2022-06-23,2.0
D,42154,2022-07-18,29.08400011062622
C,42847,2022-03-06,2.0
A,232,2022-05-05,1.0
B,13948,2022-05-12,4.0
B,29896,2022-07-16,1.0
A,123586,2022-06-24,1.0
B,118033,2022-07-16,1.0
A,76399,2022-06-28,1.0
C,117187,2022-04-06,2.0
A,259,2022-02-13,5.0
A,23020,2022-08-06,4.0
A,119185,2022-02-15,2.0
E,43738,2022-06-04,1.0
E,13633,2022-05-20,2.0
B,88,2022-06-18,1.0
E,102490,2022-10-14,5.760000169277191
B,107863,2022-08-09,3.0
D,23938,2022-08-11,7.0
C,91438,2022-09-26,5.0
A,23938,2022-04-29,7.0
A,1672,2022-07-04,15.0
D,8800,2022-05-28,5.0
D,10591,2022-06-05,1.0
A,40939,2022-09-22,2.0
B,92482,2022-05-19,3.0
D,45484,2022-03-30,1.0
D,116836,2022-04-07,9.0
D,92491,2022-09-06,2.0
B,44989,2022-06-27,3.0
B,57976,2022-09-05,1.0
D,232,2022-10-16,2.0
C,23146,2022-09-08,4.0
B,13948,2022-01-27,2.0
B,13795,2022-05-19,6.0
C,13741,2022-03-02,1.0
C,6856,2022-05-07,3.0
C,111382,2022-06-29,1.0
D,123694,2022-03-27,3.0
E,3679,2022-08-24,1.0
E,11293,2022-09-23,3.0
C,223,2022-03-15,1.0
B,45421,2022-02-04,1.0
B,19114,2022-06-09,3.0
E,57058,2022-04-30,7.0
A,111382,2022-01-23,5.0
D,11419,2022-02-15,1.0
D,45169,2022-05-27,8.0
B,43405,2022-02-06,1.0
B,25081,2022-04-25,8.0
E,57058,2022-10-02,2.0
B,92491,2022-02-21,9.0
A,45412,2022-02-03,1.0
A,119554,2022-05-29,9.0
A,322,2022-06-10,1.0
C,120418,2022-01-30,5.0
C,101941,2022-03-27,1.0
C,111868,2022-04-11,2.0
A,4480,2022-04-14,4.0
A,23938,2022-07-30,6.0
C,110860,2022-10-05,1.0
A,10852,2022-07-25,1.0
C,117925,2022-09-03,5.0
D,11293,2022-03-18,9.0
C,42928,2022-05-19,1.0
E,12355,2022-03-20,3.0
A,6640,2022-05-18,8.0
A,30778,2022-07-01,2.0
D,4930,2022-01-25,2.0
A,898,2022-07-18,2.0
D,13948,2022-05-19,4.0
E,110320,2022-08-27,3.0
D,92491,2022-07-09,3.0
D,40309,2022-07-16,1.0
D,259,2022-08-04,5.0
A,2806,2022-09-26,5.0
B,111976,2022-04-10,1.0
B,23020,2022-06-29,2.0
C,5551,2022-07-04,1.0
C,4741,2022-06-10,2.0
B,13003,2022-03-07,4.0
B,40759,2022-10-16,2.0
A,107224,2022-06-10,2.0
D,95137,2022-03-14,7.0
B,268,2022-08-06,2.0
C,95137,2022-06-14,2.0
A,94453,2022-01-25,1.0
A,107224,2022-02-13,6.0
A,96136,2022-03-17,17.46000027656555
E,18223,2022-09-13,16.0
C,111337,2022-09-03,1.0
E,232,2022-04-05,2.0
E,105622,2022-06-28,1.0
D,1681,2022-02-27,1.0
D,1231,2022-04-02,2.0
D,25081,2022-08-24,4.0
A,117160,2022-06-11,1.0
E,12355,2022-10-18,2.0
B,120994,2022-02-04,6.0
B,9637,2022-02-17,4.0
C,6163,2022-09-29,6.0
E,111382,2022-04-27,2.0
D,94345,2022-04-19,5.0
D,117358,2022-07-09,2.0
A,223,2022-10-02,3.0
B,117520,2022-03-08,7.0
C,111868,2022-01-27,2.0
C,101635,2022-09-30,2.0
C,115846,2022-10-15,2.0
A,93895,2022-08-31,1.0
D,23146,2022-06-20,2.0
D,9637,2022-08-29,1.0
C,117520,2022-06-09,5.0
B,1204,2022-03-01,3.0
B,259,2022-04-26,1.0
B,111382,2022-06-16,1.0
A,42154,2022-01-28,20.50000011920929
A,64816,2022-03-24,3.0
D,40759,2022-01-30,10.0
D,116836,2022-09-03,6.0
A,29896,2022-04-13,4.0
D,95119,2022-02-04,5.0
D,57058,2022-05-17,1.0
C,124396,2022-03-21,1.0
A,117286,2022-01-22,5.0
E,14848,2022-05-14,2.0
B,1933,2022-01-27,1.0
B,295,2022-04-25,2.0
B,6856,2022-10-13,1.0
C,111382,2022-07-17,3.0
A,122830,2022-07-17,2.0
D,45115,2022-02-10,2.0
E,117520,2022-08-04,4.0
D,39238,2022-10-11,2.0
C,4732,2022-01-23,1.0
C,10924,2022-04-10,7.0
B,117187,2022-07-10,3.0
C,13741,2022-04-16,3.0
C,121714,2022-05-02,1.0
E,11509,2022-08-04,2.0
C,121957,2022-04-25,1.0
A,123667,2022-08-23,1.0
A,12247,2022-03-30,1.0
A,3679,2022-07-30,8.0
D,117520,2022-02-02,10.0
D,115846,2022-08-27,5.0
B,92491,2022-08-29,2.0
B,111382,2022-05-19,3.0
A,110860,2022-02-04,4.0
D,14947,2022-03-31,3.0
C,117745,2022-02-17,12.0
C,952,2022-03-01,2.0
C,43135,2022-03-01,5.0
A,121039,2022-07-06,1.0
A,3427,2022-08-17,12.0
B,64816,2022-06-01,1.0
D,1672,2022-01-24,7.0
A,122740,2022-02-23,1.0
A,95443,2022-04-17,5.0
B,94876,2022-02-20,1.0
B,223,2022-08-25,1.0
B,13795,2022-09-05,2.0
A,96136,2022-04-23,11.770000100135803
D,259,2022-05-08,17.0
D,110356,2022-08-31,1.0
A,57058,2022-09-11,4.0
D,94336,2022-03-31,2.0
A,10591,2022-06-01,5.0
A,19114,2022-07-01,3.0
D,1672,2022-06-16,11.0
D,94336,2022-07-24,1.0
C,2806,2022-08-27,5.0
B,117160,2022-02-16,1.0
B,98584,2022-02-28,1.0
B,259,2022-07-29,1.0
A,3940,2022-02-22,2.0
C,4732,2022-03-23,4.0
C,781,2022-04-11,2.0
D,5002,2022-07-21,1.0
B,99250,2022-01-23,1.0
B,29941,2022-09-26,5.0
B,104254,2022-10-02,1.0
D,121129,2022-08-31,1.0
C,6748,2022-07-06,4.0
E,117736,2022-04-14,1.0
A,40381,2022-07-03,17.0
A,4741,2022-07-19,1.0
B,3022,2022-02-09,1.0
C,102967,2022-04-01,1.0
E,119554,2022-06-01,2.0
A,123730,2022-04-20,1.0
D,110320,2022-02-04,15.0
C,1852,2022-08-11,1.0
C,14947,2022-05-25,4.0
B,46150,2022-10-03,3.0
A,110356,2022-03-20,2.0
A,45115,2022-05-05,2.0
D,9637,2022-08-31,2.0
C,3022,2022-03-15,1.0
A,101635,2022-06-02,2.0
D,10195,2022-03-08,2.0
D,610,2022-06-02,1.0
C,6748,2022-05-15,6.0
C,23137,2022-05-15,1.0
C,9637,2022-08-12,1.0
C,11293,2022-09-19,1.0
C,11509,2022-01-22,3.0
D,9979,2022-04-05,2.0
A,3328,2022-06-12,3.0
C,92482,2022-05-12,4.0
A,124414,2022-05-14,2.0
D,232,2022-08-27,5.0
B,46150,2022-03-13,2.0
C,117745,2022-03-20,1.0
C,13948,2022-04-01,3.0
B,14947,2022-07-09,2.0
C,41488,2022-07-16,1.0
D,101635,2022-10-11,2.0
C,23371,2022-10-13,2.0
B,110806,2022-10-02,3.0
D,110878,2022-09-15,5.0
C,12040,2022-02-16,1.0
C,7396,2022-04-01,3.0
A,111337,2022-02-12,1.0
A,11230,2022-03-11,1.0
A,97486,2022-04-01,2.0
A,57976,2022-07-05,1.0
A,91438,2022-08-05,1.0
C,110860,2022-09-06,2.0
A,110320,2022-09-08,6.0
D,16153,2022-03-05,1.0
E,110671,2022-04-12,3.0
B,91438,2022-02-06,9.0
A,6856,2022-03-21,2.0
A,75463,2022-04-13,1.0
B,122686,2022-02-21,2.0
A,45484,2022-03-19,3.0
A,40759,2022-08-03,9.0
A,121174,2022-03-20,12.0
D,40939,2022-10-14,5.0
A,4732,2022-09-07,1.0
B,9061,2022-04-16,1.0
C,295,2022-04-23,4.0
E,120994,2022-05-14,2.0
B,95137,2022-08-30,1.0
C,9637,2022-09-06,1.0
B,12220,2022-07-11,1.0
E,124396,2022-07-12,1.0
D,1852,2022-03-13,1.0
D,107224,2022-06-30,2.0
B,92482,2022-04-11,7.0
A,122740,2022-04-17,1.0
D,4930,2022-04-01,4.0
B,43405,2022-08-29,1.0
E,23146,2022-10-08,1.0
D,123730,2022-01-22,2.0
A,4480,2022-04-21,2.0
A,10636,2022-05-23,1.0
E,110122,2022-09-01,2.0
E,117925,2022-10-12,4.0
C,30778,2022-03-11,2.0
C,108007,2022-03-25,2.0
C,94453,2022-07-12,1.0
C,117610,2022-08-21,5.0
D,119185,2022-07-18,2.0
C,116962,2022-05-13,1.0
C,120418,2022-06-21,3.0
E,25081,2022-05-04,2.0
A,106054,2022-03-25,1.0
A,57976,2022-04-21,1.0
D,40381,2022-02-23,6.0
C,29941,2022-08-26,1.0
A,952,2022-08-29,1.0
D,30778,2022-03-11,4.0
D,30688,2022-07-02,1.0
C,110338,2022-06-10,2.0
C,121291,2022-07-20,3.0
E,637,2022-06-07,2.0
A,313,2022-04-13,2.0
D,2806,2022-05-21,6.0
E,94336,2022-05-13,2.0
E,107224,2022-09-20,1.0
B,4930,2022-02-23,1.0
B,232,2022-03-16,4.0
E,121039,2022-08-05,1.0
D,118033,2022-02-06,4.0
C,104470,2022-02-16,1.0
C,44989,2022-02-23,5.0
C,110860,2022-05-27,5.0
E,11509,2022-06-03,1.0
E,3427,2022-07-12,1.0
A,117736,2022-05-03,3.0
D,122785,2022-02-18,1.0
D,102769,2022-06-14,3.0
D,101635,2022-07-08,5.0
C,42154,2022-06-27,6.309999942779541
B,57058,2022-03-25,1.0
B,304,2022-04-20,1.0
B,3427,2022-09-22,5.0
A,7108,2022-04-10,7.0
D,45484,2022-10-16,3.0
B,223,2022-02-26,5.0
D,23371,2022-02-11,1.0
A,9925,2022-06-15,3.0
D,304,2022-03-19,4.0
A,3283,2022-05-19,3.0
C,6163,2022-06-10,34.0
C,12220,2022-01-24,1.0
A,120994,2022-04-08,2.0
B,45169,2022-05-02,1.0
D,13003,2022-05-16,2.0
E,4741,2022-08-26,3.0
E,45421,2022-09-20,1.0
B,95137,2022-05-17,2.0
E,110860,2022-04-28,2.0
D,40381,2022-02-28,3.0
D,42685,2022-02-17,4.0
A,93895,2022-01-22,1.0
C,1231,2022-04-10,4.0
B,27790,2022-07-30,1.0
E,117745,2022-10-06,1.0
A,117286,2022-06-10,2.0
A,23938,2022-07-06,2.0
D,43279,2022-01-24,1.0
D,110860,2022-04-12,10.0
D,120418,2022-10-07,6.0
B,117736,2022-08-01,5.0
C,12166,2022-01-31,2.0
C,117196,2022-02-07,2.0
C,5524,2022-03-07,3.0
A,12031,2022-05-05,1.0
C,107863,2022-05-24,5.0
D,107809,2022-09-30,1.0
C,110320,2022-08-14,9.0
D,122767,2022-05-13,8.0
A,27790,2022-05-15,3.0
E,117286,2022-04-21,1.0
E,322,2022-09-23,2.0
A,10591,2022-03-20,6.0
E,99457,2022-06-01,1.0
E,124396,2022-08-15,3.0
D,10042,2022-05-06,2.0
D,40309,2022-05-20,3.0
C,3328,2022-03-06,1.0
C,93895,2022-04-02,2.0
A,12040,2022-04-17,3.0
D,113281,2022-02-09,4.0
D,92482,2022-05-19,8.0
B,45169,2022-06-26,9.0
B,40201,2022-04-25,2.0
B,55879,2022-07-05,1.0
C,2311,2022-06-05,1.0
A,110860,2022-04-04,3.0
A,107863,2022-06-02,9.0
C,122740,2022-09-23,5.0
B,14947,2022-09-05,4.0
D,101635,2022-04-14,4.0
E,117520,2022-09-22,3.0
C,107863,2022-02-14,3.0
C,6640,2022-03-15,8.0
B,952,2022-10-08,2.0
E,92482,2022-08-09,3.0
A,124414,2022-07-12,3.0
B,111382,2022-03-24,1.0
D,6856,2022-05-29,1.0
B,24136,2022-05-05,5.0
C,40939,2022-05-25,4.0
B,45043,2022-09-18,2.0
D,57058,2022-02-19,4.0
A,115846,2022-08-18,3.0
B,110230,2022-02-05,1.0
A,14947,2022-03-20,1.0
D,120994,2022-04-25,3.0
D,31579,2022-06-16,1.0
C,10042,2022-02-27,2.0
C,13741,2022-03-20,2.0
B,123334,2022-03-26,3.0
D,43405,2022-02-11,1.0
A,4741,2022-06-01,2.0
C,120994,2022-07-21,15.0
A,268,2022-01-27,3.0
A,268,2022-04-09,9.0
A,1852,2022-05-02,2.0
C,92482,2022-06-25,6.0
B,36808,2022-10-12,12.0
D,46591,2022-06-02,3.0
A,12355,2022-03-02,3.0
D,117376,2022-10-08,2.0
E,111976,2022-08-30,1.0
A,105622,2022-06-24,1.0
A,1204,2022-08-19,1.0
C,27583,2022-07-22,1.0
D,123703,2022-08-23,3.0
D,23938,2022-09-07,3.0
A,14947,2022-10-04,5.0
A,115846,2022-10-11,3.0
E,40759,2022-08-12,4.0
A,12031,2022-03-27,4.0
A,3328,2022-05-28,3.0
D,95443,2022-01-28,3.0
D,4930,2022-05-07,2.0
C,23785,2022-10-06,3.0
C,2806,2022-07-12,2.0
B,117610,2022-06-18,3.0
A,102769,2022-01-24,7.0
D,24154,2022-04-29,1.0
D,57058,2022-08-18,3.0
C,43135,2022-02-26,4.0
B,10609,2022-04-21,1.0
B,122560,2022-06-03,1.0
A,12166,2022-07-17,6.0
A,116836,2022-06-04,9.0
A,76399,2022-06-26,9.0
C,99457,2022-02-03,1.0
B,117475,2022-07-15,1.0
A,93679,2022-07-08,6.0
C,12670,2022-05-28,2.0
B,30778,2022-07-14,1.0
A,7396,2022-02-14,2.0
B,110320,2022-03-18,5.0
C,124396,2022-10-04,1.0
A,4705,2022-05-19,1.0
D,121174,2022-03-23,6.0
D,100501,2022-06-27,1.0
C,268,2022-07-26,1.0
A,110806,2022-04-29,4.0
A,94876,2022-06-05,2.0
C,93679,2022-02-27,1.0
B,117520,2022-04-25,9.0
D,12220,2022-02-04,1.0
A,23146,2022-06-08,2.0
C,46150,2022-05-25,5.0
A,23137,2022-04-23,1.0
C,6748,2022-04-18,24.0
E,98809,2022-09-02,2.0
E,110860,2022-04-20,4.0
B,117745,2022-05-31,1.0
D,120418,2022-03-09,5.0
D,10852,2022-10-07,1.0
E,122560,2022-09-05,1.0
A,781,2022-04-12,1.0
D,23785,2022-03-18,3.0
D,3427,2022-06-27,8.0
A,4705,2022-03-01,5.0
D,6163,2022-08-26,12.0
B,107863,2022-06-01,3.0
C,107836,2022-04-02,1.0
B,1681,2022-08-23,2.0
C,111382,2022-05-13,2.0
C,41686,2022-09-24,2.0
E,93895,2022-09-05,1.0
A,27790,2022-02-14,3.0
A,43405,2022-04-02,2.0
A,6163,2022-08-17,5.0
D,25081,2022-02-13,20.0
D,25000,2022-02-17,3.0
A,42154,2022-10-03,3.3600000143051147
C,93913,2022-09-04,2.0
C,30778,2022-06-21,1.0
C,718,2022-07-07,1.0
B,3022,2022-04-16,1.0
B,40381,2022-10-01,10.0
A,57058,2022-02-16,2.0
A,113281,2022-09-18,2.0
B,46150,2022-01-22,4.0
B,23785,2022-07-08,2.0
A,96136,2022-02-06,24.412000000476837
D,98584,2022-02-18,2.0
D,123478,2022-04-01,1.0
C,1672,2022-02-02,1.0
C,25081,2022-03-11,3.0
E,259,2022-07-12,3.0
E,110878,2022-09-27,2.0
D,43135,2022-05-20,9.0
D,2977,2022-06-18,2.0
E,94345,2022-08-25,1.0
B,19114,2022-08-22,1.0
C,123730,2022-05-04,2.0
C,6748,2022-07-30,3.0
B,24136,2022-04-04,1.0
A,117736,2022-03-17,6.0
D,91438,2022-06-12,20.0
D,102967,2022-08-18,1.0
E,36808,2022-05-14,13.0
E,104470,2022-08-07,2.0
A,25000,2022-05-06,2.0
C,107836,2022-04-20,2.0
C,101941,2022-06-02,1.0
B,10042,2022-04-28,1.0
A,110230,2022-05-05,1.0
A,108862,2022-06-07,1.0
D,123586,2022-08-12,3.0
D,117520,2022-09-08,12.0
D,14947,2022-10-05,2.0
A,29941,2022-04-19,6.0
D,4165,2022-04-08,1.0
C,111868,2022-03-17,2.0
D,29653,2022-10-06,5.0
B,592,2022-02-04,1.0
B,116836,2022-08-14,10.0
B,1672,2022-09-02,8.0
B,55906,2022-09-30,1.0
D,107836,2022-01-27,6.0
D,9925,2022-08-10,4.0
C,42154,2022-06-08,1.8380000293254852
C,7072,2022-06-13,2.0
C,101635,2022-04-28,7.0
E,45421,2022-04-02,6.0
E,117196,2022-06-06,1.0
D,4930,2022-03-06,1.0
A,111382,2022-09-18,5.0
A,12814,2022-10-03,2.0
B,1933,2022-05-05,2.0
B,25081,2022-06-25,2.0
D,105622,2022-04-10,1.0
A,117187,2022-09-04,2.0
B,40939,2022-07-18,4.0
A,119185,2022-05-14,1.0
D,101212,2022-06-02,1.0
D,101635,2022-08-20,3.0
D,46591,2022-06-28,1.0
C,11293,2022-10-08,4.0
E,111868,2022-04-12,3.0
B,116836,2022-06-04,3.0
D,6856,2022-08-07,2.0
D,113110,2022-09-04,1.0
A,673,2022-04-20,4.0
C,118033,2022-06-23,4.0
B,23911,2022-07-12,1.0
A,55879,2022-02-23,5.0
A,102769,2022-05-22,1.0
A,45421,2022-03-09,4.0
D,92491,2022-07-02,7.0
D,23785,2022-07-26,3.0
C,117196,2022-03-02,3.0
E,43135,2022-05-14,6.0
D,4480,2022-02-18,2.0
D,6856,2022-08-27,1.0
C,12814,2022-04-21,1.0
E,6856,2022-03-27,10.0
A,94336,2022-01-25,1.0
C,99457,2022-01-30,2.0
C,898,2022-03-10,1.0
A,91438,2022-05-25,2.0
A,117376,2022-08-18,3.0
D,110338,2022-04-13,1.0
E,118033,2022-08-01,1.0
B,29653,2022-09-15,10.0
A,76399,2022-02-01,5.0
E,115846,2022-10-08,2.0
C,43405,2022-06-13,1.0
C,304,2022-07-22,1.0
B,29896,2022-04-02,5.0
B,92482,2022-06-02,4.0
E,36808,2022-05-23,7.0
D,112219,2022-01-28,3.0
A,6163,2022-06-27,18.0
C,122560,2022-04-27,3.0
B,76399,2022-05-18,3.0
C,115846,2022-10-04,2.0
D,6856,2022-09-21,1.0
A,2293,2022-09-13,1.0
C,45412,2022-02-06,3.0
A,101149,2022-04-16,1.0
D,7108,2022-05-03,4.0
C,106054,2022-02-08,3.0
C,6856,2022-03-31,5.0
B,45484,2022-04-29,1.0
B,10654,2022-08-10,1.0
C,102490,2022-04-18,9.111999988555908
A,106054,2022-07-22,1.0
C,23146,2022-03-14,3.0
B,102490,2022-01-31,10.413999795913696
E,23938,2022-06-19,3.0
E,110806,2022-09-01,1.0
B,94948,2022-05-29,9.0
D,55879,2022-08-13,2.0
A,95443,2022-01-30,2.0
E,10195,2022-04-18,1.0
E,1942,2022-07-12,1.0
A,10924,2022-09-28,3.0
D,43405,2022-06-19,3.0
A,952,2022-06-04,1.0
B,42847,2022-06-09,2.0
B,110356,2022-01-31,1.0
B,10591,2022-02-05,1.0
B,107809,2022-02-06,1.0
B,121129,2022-05-05,1.0
C,29941,2022-03-19,7.0
C,91438,2022-07-29,2.0
A,111382,2022-05-31,5.0
D,6163,2022-04-02,34.0
D,10924,2022-09-23,1.0
A,13948,2022-10-17,1.0
B,304,2022-08-01,1.0
B,117610,2022-08-21,4.0
B,12355,2022-02-28,1.0
B,43135,2022-04-20,7.0
A,29896,2022-03-08,4.0
A,108007,2022-03-17,2.0
D,101635,2022-03-11,4.0
D,116962,2022-08-13,2.0
A,43135,2022-05-07,12.0
E,24136,2022-05-23,3.0
B,29653,2022-07-25,9.0
B,120994,2022-09-10,2.0
D,1681,2022-03-24,5.0
D,92482,2022-07-11,5.0
A,97486,2022-08-13,1.0
C,25081,2022-08-25,2.0
E,29896,2022-03-11,1.0
A,43279,2022-04-22,2.0
A,107863,2022-04-29,12.0
C,673,2022-08-08,4.0
E,108862,2022-08-18,1.0
D,91438,2022-02-11,1.0
D,25081,2022-03-08,5.0
C,23137,2022-06-02,1.0
B,7450,2022-03-17,1.0
A,51109,2022-03-29,2.0
D,232,2022-03-11,2.0
C,93679,2022-02-13,1.0
B,2806,2022-04-20,1.0
A,45169,2022-03-08,4.0
D,118429,2022-02-11,1.0
A,110356,2022-05-26,1.0
D,110356,2022-03-05,5.0
A,113281,2022-07-23,1.0
C,119554,2022-08-07,10.0
C,123730,2022-02-02,1.0
C,880,2022-08-10,1.0
A,6640,2022-02-15,5.0
A,2806,2022-03-02,5.0
B,110860,2022-02-05,1.0
D,6748,2022-02-22,3.0
A,25081,2022-03-03,2.0
A,95119,2022-05-21,3.0
A,25000,2022-06-07,1.0
C,142,2022-07-06,1.0
B,94345,2022-05-20,2.0
E,105622,2022-05-27,1.0
A,117286,2022-04-06,2.0
B,111976,2022-10-15,1.0
D,94345,2022-07-03,2.0
C,23146,2022-08-17,1.0
C,11293,2022-09-12,6.0
E,107224,2022-05-12,5.0
E,107269,2022-09-17,1.0
A,304,2022-05-29,1.0
A,718,2022-08-05,1.0
C,1852,2022-07-12,3.0
B,116062,2022-02-26,2.0
B,107836,2022-02-28,38.0
B,23938,2022-05-22,1.0
